instance_type,region,cpu_usage,memory_usage,network_in,network_out,storage_usage,uptime_hours,cost,is_idle
t2.medium,eu-central-1,12.397887189814236,45.29998065996625,765.6230594995684,817.3972399261957,733.4265383850453,464.04777721458294,246.29525504656266,0
c5.xlarge,us-west-2,34.63439532729527,34.876905061427436,289.8729015579554,268.56533205992497,1506.0228456079067,457.8368161740925,438.86756694279956,0
t2.medium,eu-central-1,66.37446101893174,58.795371997704365,857.4598067884966,282.02710154917065,613.686875226565,683.8202164529645,307.1829626413389,0
c5.xlarge,us-west-2,26.148276169835867,80.33183637740684,127.31842497970383,323.6811461161054,201.6305034429624,662.7822517482743,362.2755122590677,0
t2.micro,us-east-1,63.874594665993385,80.39406880100508,859.4315772924755,201.9264573563432,1487.4263362687395,608.6162418977467,238.58836128050623,0
c5.xlarge,ap-south-1,87.59296368858163,42.223843076856866,514.2961455784886,611.4103065450902,508.1325389032255,354.05299172472775,414.7790503941083,0
c5.xlarge,eu-central-1,17.512057263153473,54.299035304410175,295.82914593848005,160.11436254206927,388.06831155410237,483.4043761764491,295.4198071809573,0
t2.medium,eu-central-1,63.8081694580101,33.75633340704098,220.40033049457122,207.36194106108022,627.5290170693082,316.4265613189562,189.1505080555435,0
t2.medium,us-east-1,45.50001754436569,84.71602211742743,957.9764508241353,615.8053812720743,883.8209401808672,430.8366829842007,296.3255076811549,0
c5.xlarge,us-east-1,79.45138035020042,83.77266401141583,165.39902882304102,371.7284963851542,1056.6313894517612,451.7907941950911,484.45243226191167,0
c5.xlarge,eu-central-1,24.171983155790873,62.218080430984074,279.1840779423331,666.3582613609512,280.22607328273546,632.4528208880521,380.2977389198577,0
m5.large,eu-central-1,65.41007617809316,72.28691387903578,413.04011268974136,545.9397957361136,1947.031998729249,665.9347499689964,493.97882762542054,0
t2.micro,us-west-2,77.04922317184882,66.4815104834405,658.2113640650084,304.81693844921045,1488.9134961552047,415.60243244616845,215.6441859848837,0
t2.micro,us-west-2,85.56913755792186,58.55528423756543,590.3209767484885,620.6623603914625,781.749317583805,209.20631143808333,169.25158101267428,0
t2.small,eu-central-1,64.65984226317167,23.46761980427835,213.0791431710826,193.0189442343045,773.6550631137152,648.1223966904645,212.2067371421444,0
c5.xlarge,us-west-2,49.773981120674186,49.55968226592297,360.7551853643932,529.1283064640243,1007.3765888632269,290.62491282070755,388.7548014441681,0
c5.xlarge,us-east-1,59.42777921609711,63.861109640881686,314.87659397742163,449.71848403602775,1327.2406809734593,523.3786212230046,508.2283128654179,0
c5.xlarge,ap-south-1,79.51239875829745,64.0395549024395,292.18856904130723,314.2988662539526,463.47151986014194,212.98486822574822,331.14930453229346,0
c5.xlarge,us-west-2,55.64877973110637,44.25297019745493,470.02990283198835,583.2039981916,540.0736647769143,407.74336713549343,384.8889232235784,0
t2.micro,ap-south-1,12.430964775746949,81.20997913277199,733.6283073324912,797.066873872226,1746.9822491003915,712.6993570999819,250.5434092922832,0
t2.medium,us-west-2,84.47589564055822,30.878207095390763,295.70763899551235,899.1237598104614,661.2588630003306,252.3606725739776,238.3112039241194,0
m5.large,eu-central-1,65.1621400825249,52.52336400401144,430.0109917326833,586.2102149947395,884.3509963553196,420.320439039814,331.13650149027904,0
t2.medium,us-west-2,64.12107086217972,64.90745847580348,451.82568415704606,423.7646994633361,1768.2893317102107,359.71797409877513,319.084452837422,0
t2.medium,ap-south-1,27.254012191817374,65.3138273829676,978.8108764918692,280.1656801729613,1393.6660929196805,670.6458241618975,337.5314869821457,0
t2.micro,ap-south-1,62.71083761861257,62.16153218997301,959.199721191162,305.67687151608936,815.081382815039,652.0568561118247,213.04975231107844,0
m5.large,eu-central-1,41.50915245233268,37.89373387437091,820.1238244768683,483.56398251981255,1430.6591823043175,323.603355359239,348.1612994040838,0
c5.xlarge,ap-south-1,62.098638163319364,30.153426964630427,317.4930287372666,393.8221610245674,235.42978768654467,242.2176492662242,268.2070592911728,0
t2.micro,eu-central-1,18.527442424639258,61.33612124373621,161.2335826825027,831.0516180999554,1524.1567880204575,526.1119649117811,197.798273834653,0
t2.micro,eu-central-1,62.627624368242884,58.954637549063456,385.2137239485623,394.6363741245676,1076.628872929231,374.91173017952906,177.40963571998302,0
m5.large,ap-south-1,89.95309806165332,31.658140668800662,340.11509449044775,398.7556729163484,1663.7278651120303,549.4838831151528,432.4890955822038,0
t2.small,us-east-1,13.856963108844482,65.83404446208661,555.3332201317545,406.82760994718154,1918.3477736116429,216.70227315526353,225.72501251640642,0
t2.micro,ap-south-1,88.17393473770538,49.58617946268767,799.9551190610138,769.2961682941265,1866.419389090223,269.36760229229446,237.52749020882683,0
t2.medium,ap-south-1,42.55263685782965,63.40443845420494,872.4906449909722,620.6306566775215,1836.6770782196133,556.9135610417745,370.6337281569234,0
t2.medium,us-west-2,79.66027602698074,74.42886018505979,860.3776768694577,591.3350802551141,1121.9059206809968,310.43274075729886,308.285716606282,0
c5.xlarge,ap-south-1,72.59083872466188,31.032347857500007,423.708005100761,367.31441790708976,848.2558054500885,645.9455913964489,485.0031397334152,0
t2.micro,us-west-2,55.36130087893342,21.244416419794383,718.5109091146146,754.3233414659516,1037.063584515211,230.46726160927042,163.98345956004655,0
c5.xlarge,us-west-2,69.07593674010613,70.64166811572613,381.55077777179804,130.6910890845609,1441.8128059640494,312.0506310484988,460.83132325010786,0
t2.micro,ap-south-1,80.28124490410784,59.63033263492004,154.81498891166444,796.6377378704906,1791.195998368136,719.2513292122356,265.56232103322156,0
m5.large,eu-central-1,42.331225732082636,65.47657202543792,731.4087390426481,510.1999198351437,572.5753454002152,425.1995733451322,304.8678571321944,0
t2.micro,us-east-1,36.16265292505909,74.48007337426176,108.84479731280906,418.60018789073024,1852.7476852310654,565.5421450432146,217.6244020627138,0
t2.small,ap-south-1,63.40747084508678,72.18271076359252,468.2643287126397,497.73382457414857,1667.3244175458003,294.98478540564713,255.0716559891222,0
t2.medium,ap-south-1,74.62767535530068,82.4598095503736,396.44134237186813,633.9324244270648,1961.9408273208223,517.1317421924796,385.38241113599184,0
m5.large,eu-central-1,70.98281078212926,54.835780125387686,724.0397846669672,110.21234121431789,1784.4531919070369,577.5751555520976,446.5440527776541,0
t2.medium,us-west-2,73.82509190869075,51.75221612289385,789.620925484341,797.2414851665982,703.887193445432,363.5278506505855,278.504520496325,0
c5.xlarge,eu-central-1,44.84666518503464,46.122667992897455,373.68517237415546,457.3916202491143,390.7206404192858,631.0264982274564,404.1133491082415,0
m5.large,eu-central-1,75.42673729400173,29.989917784873295,830.4643130003682,374.3732157600625,402.0339295848595,513.7771408055874,321.3377709919946,0
t2.small,us-west-2,19.616724429648677,57.219470137331456,364.5250844544404,210.5964525072457,724.201973440897,402.34396499981574,167.12004888104184,0
t2.medium,ap-south-1,53.559127836867965,38.00581408118862,501.6937239879051,451.5722994867537,1305.5307031721707,489.97404453844246,290.0369678245529,0
t2.micro,eu-central-1,10.460692839849726,79.8849882938434,754.3166743127206,497.0582170275031,1647.7765869749105,499.9156406666806,211.27657556503854,0
t2.micro,eu-central-1,35.96686639202162,57.90740227801134,723.6282063023098,422.91735559478224,1818.6505525668165,286.07835220081034,197.3192094118792,0
t2.micro,ap-south-1,39.31692278971183,58.53461173302716,988.63162508098,642.9280750615177,1322.756091864619,409.4208323308224,206.55691447891866,0
m5.large,ap-south-1,41.69381532874043,43.07010295700565,302.64492179433864,436.7172230073808,210.13636294649672,378.5839057701364,217.1668442329633,0
t2.small,us-east-1,65.63737653518898,23.379307878550986,696.0861221856242,869.1340622772586,535.3701977333603,408.46941574114555,210.74662057334012,0
t2.small,eu-central-1,41.08464810162766,22.06334474924426,648.7137174481996,579.4220142588734,379.5071669360623,595.7775060123341,199.45796042945506,0
t2.small,us-east-1,45.895489809802456,47.51678436995783,923.5886090410269,745.9823485215271,853.984056024218,450.91997188266976,236.03643017659397,0
t2.medium,us-west-2,29.0035304699462,25.49674957632046,240.72592748038755,187.48472248758307,1102.4317885407427,688.9643996844175,257.8839932084651,0
m5.large,ap-south-1,39.860143330347206,59.445052110109046,776.6183472282397,417.83303435672457,278.11492144140954,352.71173494638685,255.5434252832569,0
t2.micro,ap-south-1,28.181570181052116,77.26324536657773,611.4417546418915,369.4781611577222,827.2603564321796,416.1658607081631,162.8758981144908,0
t2.medium,us-east-1,15.855673901475491,77.38946307371694,347.19928280911483,555.5859105092734,522.5234143255807,609.2175414491015,240.45453497273164,0
t2.small,eu-central-1,58.275887470510234,62.8379516585951,526.9914227324566,788.8908160491405,1364.726299265973,483.93278852679015,273.36456346864145,0
t2.micro,us-west-2,63.4570238844013,33.730069045740514,400.398937362818,162.67057420960532,1035.690264783812,484.4546361407128,173.70571470109738,0
m5.large,eu-central-1,59.55922768076916,76.09479403832668,621.3820625096148,158.05983843576863,1091.5717644810356,227.73688476269544,306.45916926862606,0
c5.xlarge,eu-central-1,47.07952350404579,77.59607329535854,900.1005497331993,780.2541665260791,969.84521846023,407.271824613597,501.13593140552297,0
t2.small,us-east-1,40.38286241433838,32.78248302194231,612.3744859709818,270.28006883068593,1920.8354788758206,340.7815408593009,242.17649986060877,0
t2.small,eu-central-1,79.06669196574602,67.93269557509402,668.5501764939256,635.002603559851,586.5232252188139,719.65426387218,279.9978095854993,0
t2.small,us-east-1,51.526542810897446,38.62377068026299,566.8730624032385,534.3025058886442,1129.995667718974,360.34463672880133,217.5586254250378,0
t2.small,ap-south-1,48.33455021037848,72.17162030294043,146.0489558009283,766.3148759097836,1524.8312630576047,659.938198092809,289.4571950244858,0
t2.micro,ap-south-1,12.051365264514855,84.82046349373418,309.5727011884848,200.07112786912282,1202.3199436422126,551.6415422210482,174.5030776028616,0
m5.large,ap-south-1,37.299826210092505,21.951690346410533,542.8015564888744,203.82637257808904,1872.237594290242,377.276532779887,352.25420091366044,0
t2.medium,us-west-2,40.41564950286856,78.32878127641058,379.2117553702343,545.454688222646,880.3430401543116,482.6378767545443,266.1322685228109,0
t2.micro,us-west-2,41.90582247175204,60.470984683912775,263.5872379850748,857.1029226866967,1034.6164503917203,637.0786575735808,206.2700882525666,0
m5.large,eu-central-1,56.413789538186585,83.26987024571338,553.7195577265945,431.9982066966034,359.34016738651115,659.3515149760742,348.72135973056754,0
t2.medium,us-east-1,52.68820373815028,50.2256186392178,390.5288141030653,361.55368020375596,1296.1983998934713,283.4048150031955,249.71908232586952,0
t2.small,eu-central-1,58.63240742347557,75.0802154871393,332.29687885607325,585.3514585583087,718.7815432065909,376.5780334282482,205.97216991492988,0
m5.large,ap-south-1,71.19066092337026,24.05561445888802,517.5868756963428,844.3588804360248,488.5562711280239,374.3160537110573,300.69589861800847,0
t2.small,eu-central-1,75.03885909728749,41.79313825508922,219.95583227395582,769.5422662756989,1180.1563272281146,221.86329395949124,211.89919193357903,0
m5.large,eu-central-1,67.44984609811955,24.356074953828646,934.9711597678665,896.3868885865759,1158.158474083839,511.0836351229862,415.23447749333775,0
c5.xlarge,eu-central-1,86.44189567639478,83.39730367613959,880.9318881273151,118.05486656190168,336.56895420328556,644.5064275559378,499.1657876947874,0
t2.small,ap-south-1,11.45860661410893,73.10330397266938,736.8585271664817,190.2865157702098,1456.787816290051,398.41868166926923,221.55544066117986,0
t2.small,us-east-1,25.662238854683686,75.41558238098808,195.5924448296106,587.5742106932976,1322.7899431715352,584.8186913917721,246.82885145844028,0
t2.small,eu-central-1,10.60502999825137,80.96774004320312,798.2895290227237,756.4611514670797,540.231108943695,526.4042150723848,212.35315430171522,0
t2.micro,ap-south-1,61.79797713236824,25.531726597786047,827.161595298117,328.19547384541323,1044.982751877279,395.33734245636043,177.1834371442331,0
t2.medium,us-west-2,81.84244391599896,45.06384351336667,790.9881559429039,291.368870427375,1496.5812496614078,273.3510957359945,299.68163350450556,0
t2.small,us-east-1,29.478583726103942,24.617267787860136,202.56929840731704,729.5806395049607,1152.9843329742976,568.848403443503,223.11913671370866,0
t2.small,ap-south-1,84.16276358370453,33.701551600751856,679.5171613609882,145.10548308258527,911.8803371304264,644.373887849445,256.89857899472685,0
t2.micro,eu-central-1,14.821391223164868,34.9087755074487,850.8923161744586,395.5061180660681,780.2092245456986,556.6443360487758,165.60156598921685,0
t2.micro,ap-south-1,84.75488214444114,50.491968718092615,619.618061097701,504.6473780738638,1298.7089599592964,209.2968116981054,188.7876989693557,0
c5.xlarge,us-east-1,38.12981497917075,37.45654088448677,681.7666377052801,548.2789394802587,1890.395656958433,312.44110508331545,502.28449851618296,0
m5.large,eu-central-1,18.11366627593732,26.563576943154473,512.5271314836755,682.8921254342215,1409.14071285947,236.1295921394366,284.63897728000615,0
t2.small,us-west-2,48.86974073490605,30.886920791117,575.8365878956474,383.87657874452657,334.5426265453679,496.6007717796379,178.78417253386746,0
m5.large,us-west-2,30.542125417640634,29.572911630885912,130.9391725165527,590.1474757396858,1029.2329522678408,593.3683929970144,315.87334284677587,0
t2.micro,us-west-2,32.78983215695383,83.24999186429939,675.0667197759561,568.3003382327651,1803.4834367191297,257.5011772757029,201.98270070443257,0
t2.micro,ap-south-1,34.58319719410292,69.35401294970077,173.3024916020433,538.0928805229977,370.03236644195636,635.9356667085603,160.5009902383004,0
c5.xlarge,us-east-1,74.24207182661307,82.90449524252153,491.51313490620106,612.3866345137698,1979.976281847578,488.86466876565123,644.0175458209377,0
t2.medium,us-west-2,53.132902134020355,48.583131623014054,363.38958790066704,307.55933685446104,1908.3249085617583,558.7838863136969,338.26284813763345,0
t2.micro,eu-central-1,34.90461593248029,38.093951308072675,590.8851551905418,167.71900286770318,340.89406531377654,705.128961276496,155.899176428366,0
t2.small,eu-central-1,58.826702664873466,71.88905781859714,220.0747019708864,195.41733763179474,1880.1439768091989,243.5141138888026,236.07320870396265,0
c5.xlarge,eu-central-1,67.29205393785548,41.20650467267454,722.4790617759863,279.66590612312086,853.638662467032,668.6364919484504,513.5701049777929,0
t2.medium,ap-south-1,31.8099200586827,39.45991929084764,815.5103832356233,500.1583484182282,1720.4765007365525,265.5734019134528,282.7222615315203,0
c5.xlarge,us-east-1,43.08392812202812,35.11288949350903,247.01900476884083,772.3542004368161,953.0900078838887,404.3385794510748,405.4045992725865,0
t2.micro,us-east-1,19.750887466955803,28.429133584575297,193.88177861669396,661.0346736707073,993.5392028645285,642.7481220921795,170.11188207070612,1
t2.medium,us-west-2,24.491947962774425,36.67009896608979,230.96393450862323,731.2324833616377,1341.6375637595768,671.2522031036915,305.0957574428733,0
m5.large,us-east-1,64.48942831719862,43.0957836508027,889.4148057086516,380.78049914087313,1594.05935469677,463.3132702434756,416.40065600387186,0
t2.medium,eu-central-1,24.515067815650156,63.809623529472475,575.3703355807206,423.7229933188401,260.82047170684757,508.9344119032211,210.36013715834372,0
t2.small,eu-central-1,52.01307069336481,24.066714744264353,520.5348964067523,414.9455087924903,1267.6807919488417,568.2366139912497,242.41331590810958,0
m5.large,ap-south-1,66.72370093779462,33.68295107824729,196.04063719211885,253.49854752360122,536.1193893752677,633.0345075954114,307.44088987202633,0
m5.large,eu-central-1,18.55015384757951,72.58653661895897,684.6004060812656,148.9733265148576,822.7091321537653,263.18580815958643,243.960461101868,0
t2.small,us-east-1,55.38497757031229,29.549925032945097,881.1996327055809,572.7328742617815,826.3435990793897,621.2360402791984,249.76994842374083,0
m5.large,eu-central-1,30.5250226961091,42.2719345239639,845.3672823911077,891.3733467364689,1044.3086123980765,450.26359826604073,355.52888376937284,0
t2.micro,us-west-2,87.03415001900639,76.2028299207791,663.4492380827212,233.46376396021026,801.4455413771121,434.3241810562479,193.12904015404038,0
t2.medium,ap-south-1,48.683651737593976,30.070145224323774,167.75084498650625,137.347855919419,393.250013211202,420.4278710384391,173.81955728486824,0
t2.medium,ap-south-1,74.47940398201266,25.377894315182346,201.15732445841167,723.6253454591464,462.1317293458126,464.79002432794215,240.13773432472266,0
t2.small,us-east-1,54.01812337250094,51.494969680200704,144.3780883988422,302.06880534777935,260.1883740099758,691.4262877651938,197.29449157596653,0
t2.micro,eu-central-1,13.473002628385533,39.657268233104865,331.7312948432224,763.7150442823427,1046.4483535917577,485.0659618519188,165.46016312045833,0
m5.large,eu-central-1,60.65211004752179,56.62154369145052,222.09532044433996,663.1493336276124,1918.0058507353795,695.6523198968324,480.67012086023004,0
t2.medium,us-east-1,86.11226737653256,72.24731788142589,334.0432362271905,856.5388296406437,408.2154025666098,293.7508679201331,246.84169952474298,0
t2.medium,us-east-1,58.1289456117065,28.914651729928305,446.55225014706554,427.1417886053376,1903.2760874055477,576.5507089929692,347.24325289934234,0
t2.medium,us-west-2,75.53510875414321,57.74544049602852,948.6845056640221,629.5758715605073,1520.0507265177685,622.3645600765485,384.82124212400527,0
t2.medium,us-east-1,80.73651706787263,52.85806942534116,649.3384538035228,471.88382465061653,1347.4978452814937,553.1469922941283,342.66220402525397,0
c5.xlarge,eu-central-1,28.246381755914598,29.365121090857972,851.4764071146661,604.4709578468348,1361.4999595824133,515.599585717801,495.53194993959397,0
t2.small,us-west-2,26.96358719265813,60.55990155938385,739.316350641099,459.67912480618986,1688.1097671133077,493.7026461648148,263.5738398485787,0
m5.large,ap-south-1,58.87847910807934,37.78662716095016,201.25281747396858,250.90579713925987,392.4557558836785,647.683850940922,291.52073862488317,0
m5.large,eu-central-1,42.882277584536375,51.70923070536081,762.3283657365539,506.3179328027047,1108.557782417975,627.2562305255401,391.3518786735453,0
t2.small,ap-south-1,77.18890422933762,25.347701078009024,347.588993403212,522.8673611499539,1454.7640488693653,263.5901350139118,227.6052248927307,0
t2.micro,ap-south-1,82.00184987184089,49.8729637188855,675.1970622952357,748.4830786081288,1256.2768011324147,641.2655816560566,244.828753123295,0
t2.small,ap-south-1,38.27371034421745,39.92012542278332,406.8657762786897,688.4165646348649,1699.0023278419303,415.3156821090301,247.79348686873917,0
t2.medium,eu-central-1,28.949644717958563,73.45477872704802,997.9050369381932,631.0332991531552,330.0890762204327,331.9223515978216,221.7485345538947,0
t2.medium,ap-south-1,72.44204121950895,23.703617254828938,337.19633154710004,190.70967644205803,1443.2618710984987,652.2796553672415,317.3754418469326,0
t2.small,eu-central-1,31.984482843850888,47.209472869691446,351.21742369684273,676.493032530972,1161.249914692492,424.6528958095456,215.84771748753025,0
t2.small,ap-south-1,75.80914548109428,49.798042568543465,937.6050300061585,500.24412508361183,882.4895551638981,620.3496388919447,277.091986736648,0
m5.large,us-east-1,43.89906029190102,67.12539495944272,122.1799641726904,815.2796288849274,812.4949680212555,336.96987821703914,290.433872003196,0
m5.large,us-east-1,63.403991943317635,57.328692380863714,727.0200890858772,835.8967473044343,1317.4987389935472,202.04324713955324,359.1070740239468,0
c5.xlarge,eu-central-1,17.642825106773454,63.36880191762177,752.7937516622903,144.12527248142837,1803.7916743596766,457.63878030953106,501.49826377121934,0
c5.xlarge,ap-south-1,59.90874597412584,70.50820356736415,852.7407196693594,756.513248283583,1093.1166669820075,252.11869345429983,475.58232623439835,0
t2.medium,ap-south-1,46.14141429897833,76.04319328778227,976.9953795746278,130.1579123381365,1684.5016953384563,592.275496872953,355.2171534107933,0
c5.xlarge,ap-south-1,56.92867705403793,40.40190728696058,978.0417272409871,393.7357005560181,923.8814873191416,343.5590707560934,435.7020812611067,0
c5.xlarge,us-east-1,23.441136619589074,54.97147584865369,158.7490818098175,533.8399804968633,384.3100330277178,430.69573623380893,307.3185926628083,0
t2.micro,ap-south-1,68.94989959553456,74.607025098548,839.6553904776123,218.48063890170195,310.7103256255494,245.2574538476082,141.16631600396204,0
t2.small,ap-south-1,79.02376620345828,84.31432351272866,681.6789402916432,697.0510500552615,292.4018683826196,349.0628091925714,213.69943930587988,0
m5.large,eu-central-1,27.339184007262052,77.8187552178446,682.6079209357821,106.68376333771086,884.2702555238059,606.3749264944574,336.9855491783714,0
c5.xlarge,ap-south-1,17.657164441612938,44.14537207058449,215.51493395322532,234.87923874722946,807.0279515045157,278.8257141892061,276.30541658297415,0
m5.large,us-east-1,11.891086883706912,32.68582361921228,685.168449801088,564.6374638827806,1492.286642520625,536.5229717860178,362.5989731942221,0
c5.xlarge,ap-south-1,61.357720035461284,51.810514931428266,984.234322541123,671.5100496298339,1537.0787028527584,677.0614434583406,647.6543504295195,0
c5.xlarge,us-east-1,58.56752288710246,68.20669436934276,920.6367125855022,833.314482155133,291.5371439007317,553.5151150740146,477.74858552423876,0
t2.medium,us-east-1,53.7357930171256,52.016989598964344,495.2175947243655,664.3973215476991,598.021873200227,621.7312784319579,280.0070226265609,0
t2.micro,us-west-2,28.555767689278035,51.406756115388454,135.95317595748492,637.4234162038928,693.6713302860194,256.6652472380362,120.47798254361132,0
t2.small,us-east-1,41.27247967244117,74.48497737031704,426.06414100018435,415.47291708053143,1185.701571457057,330.38054952106836,212.39357214952153,0
t2.small,us-west-2,57.55810681489385,43.49124563936711,843.7512804404997,101.02754042144113,460.1274030325105,665.1602031651073,224.47424081123535,0
t2.medium,us-west-2,49.741348708733554,75.88665386275696,731.3491913186494,196.12740698849757,441.09419492000063,571.8549190814065,255.99809502010189,0
t2.medium,ap-south-1,89.02284161719098,46.442312061862026,513.4092900345607,527.6436358048313,1898.8200005743245,532.5679897162017,379.7557997737489,0
t2.small,us-west-2,20.91518020453865,41.33515186909206,149.591381642948,640.1039086755358,1647.5652331360059,545.1587027832841,241.50322109347877,0
t2.small,eu-central-1,65.6115643238075,49.509344227980435,484.20525504097236,433.95862711717,525.1788237641065,415.38428823841457,197.4238590950454,0
t2.micro,us-east-1,42.34550144834337,69.55905231386646,522.1224457460951,684.5432092227122,931.8220542298837,223.16944844117967,155.28927185696924,0
c5.xlarge,eu-central-1,44.25596919404918,28.190131811159628,935.6999796047223,517.489836265743,840.119598663618,607.9096018767791,482.71446055667906,0
t2.micro,us-west-2,67.4078212526541,32.76724903168113,676.9774932239435,159.3409564754498,1623.807333317733,552.930882831984,219.61372072945653,0
t2.small,ap-south-1,65.39489210594957,81.84391366810098,380.487624989184,253.61300077435908,1118.3832496606196,445.85832133861686,234.1686358554716,0
c5.xlarge,us-east-1,89.30047949617506,31.406955779788227,572.7864380056492,771.9985785951543,430.12952658824065,667.874999991494,507.75786486604864,0
t2.small,eu-central-1,20.27154315633002,56.902275665518545,159.44977703994405,679.9301972995517,1530.185713681239,374.80302579225145,219.0991497698207,0
t2.micro,ap-south-1,18.328771950733305,57.655440333025965,975.3114120847631,815.809589609996,914.3983608048541,353.04730700024265,173.80843255613593,0
t2.micro,us-west-2,67.94710537029928,51.82559003326591,424.05391173765344,194.04579929674924,673.2636457378646,653.8540890413103,185.8693102250389,0
t2.micro,ap-south-1,56.27095336051273,61.90844115749321,530.0806194218222,892.1780276920591,875.8975196372962,614.4335804746725,212.81897180492444,0
c5.xlarge,eu-central-1,31.932853324784467,34.938737176845194,419.75557681323033,267.52537115994687,1095.9618144924134,467.78950153713924,403.10730467116383,0
m5.large,ap-south-1,16.35354951911893,55.92304740548863,714.2605571045801,109.42390102931361,817.607929550617,267.982064518082,234.76390152184277,0
m5.large,eu-central-1,16.852659967714445,44.19126159104832,696.0089424966337,897.9383512428433,635.4303906651642,311.8371651618273,265.6322154917769,0
t2.small,ap-south-1,81.53526997312946,63.00837187589729,743.7900794762221,324.8591083560905,917.3036518471646,541.2385550125795,262.78500030340615,0
c5.xlarge,us-east-1,25.34938597749943,29.179530319254717,341.32890665072875,634.4155620100479,234.51123934981683,400.22144367701407,284.138551849234,0
t2.medium,ap-south-1,35.86972496924166,57.10703209456596,384.1016330476594,241.34585134104415,1590.496122973365,634.966059666305,315.3106787684159,0
m5.large,us-east-1,28.13251217815904,32.04257309991604,212.72610798658715,564.1828257593133,507.7008084216544,693.9766048527462,295.1456272310193,0
c5.xlarge,eu-central-1,38.39970446655499,38.11179910247736,689.9589746615013,823.2279891636474,279.0283045351471,618.9312011429574,423.84961786512014,0
c5.xlarge,us-east-1,15.55390741968747,34.21613702103291,135.8174146020873,356.14493394275087,1376.6576472291426,396.32361995768974,370.75712907210095,0
m5.large,ap-south-1,51.52478327266163,31.884455691473114,637.9141019711132,636.2031808354874,1593.08503188261,610.1169432003405,431.16883481663746,0
c5.xlarge,us-east-1,15.409005087377192,73.67121185144336,882.7262963664705,250.3228710387332,1664.8924368671178,382.7496702047554,485.5773801964818,0
c5.xlarge,eu-central-1,74.02852062578893,38.57099189795787,901.7489334606702,599.8363189749803,1088.31652878908,286.8920456381296,469.2477088662592,0
m5.large,ap-south-1,28.696966552834642,80.26304582118921,504.1339843329655,369.1602814540081,569.6627324419735,217.36446653024583,230.742384214999,0
t2.micro,us-east-1,53.20095316836085,83.04522414743741,513.3733193917665,268.9666068703614,1527.009819049688,400.5726906357304,204.25782422301995,0
t2.small,us-east-1,80.40632700491666,57.131930545911324,169.27226470721564,350.54564056290815,1459.483538877807,669.8508379225866,290.40994741175024,0
t2.medium,us-west-2,62.07018952377553,29.295072973272216,703.6885228987321,243.0728548062395,643.2873213857118,324.27302563295177,213.6465489188113,0
t2.small,us-east-1,52.636622924106824,44.34563581967278,839.133478335561,821.5328862703062,1826.1339605530275,307.3868457634877,275.5190913198073,0
t2.micro,us-west-2,35.94670024923005,71.8525971176339,320.1895491442417,417.7495090537031,387.8686245490922,704.306808325341,167.93751860839177,0
t2.micro,eu-central-1,36.64015304465583,43.88039736530958,479.1707934700282,296.2234439794939,1968.8388312643863,213.0021386823079,179.9676755941309,0
c5.xlarge,us-west-2,63.55895641585521,25.65611918968127,854.9554030887433,458.7262728127463,1748.4460597594364,608.6067182047523,604.8841454237983,0
t2.small,eu-central-1,89.5311488976934,56.191019210332215,889.4084208960592,356.42893344519644,1438.2175618623353,367.1123769852526,277.93046891751294,0
t2.micro,us-east-1,62.94713518795029,74.93285534724225,318.8619822378033,695.5354030506608,1889.7497989036992,219.49373757222287,210.54240397175914,0
t2.small,us-east-1,54.62267338960199,71.73521516432766,595.5135710872278,876.9759295083956,1500.160102982674,677.2573209089835,318.65491985331795,0
t2.micro,us-west-2,68.45204081913968,31.38300410847296,273.2438355722444,450.42692535811744,542.8225946540826,272.61401170898347,129.22640338336666,0
t2.medium,eu-central-1,47.21644898269745,63.729699936810334,191.69088772560087,788.8267199777923,995.8810486030611,486.9252275373616,275.6854155927898,0
t2.micro,us-east-1,14.811387408062817,34.33277712331706,920.0084512527618,552.6904588476956,328.70544379694365,342.5081878633648,122.60110376191432,0
t2.small,us-west-2,54.98374527023279,34.183489745891194,838.4567538088983,225.7885320753868,901.3833601186077,233.90025713603933,185.55748191021812,0
c5.xlarge,us-west-2,86.61002276043041,76.81466526483703,784.0314116228565,652.4981936650732,1534.8854355269755,225.95969254495714,547.0552441145118,0
t2.small,us-west-2,24.024235388612773,36.22848192811496,143.88968693182636,510.7475977006561,895.5980316754712,260.08948339489615,150.8223395121417,0
m5.large,us-east-1,65.20039126565325,37.11107752367073,859.3559134392317,620.4852186016827,794.5295158426414,237.11084722247762,302.9749491762094,0
t2.small,eu-central-1,26.074695092724518,20.042470399484472,494.23966831484535,811.749930057332,1271.6403005185614,595.4902200703599,243.50167854837954,0
t2.medium,us-east-1,52.8662147578465,76.59348721815866,408.1556109662737,452.34765652483685,1769.968152198011,452.4944251873832,332.4675697649154,0
t2.medium,ap-south-1,17.73411597173757,71.51866285859376,591.8287249228388,820.9420985738846,285.64974658300235,378.30388750146943,203.42692713211986,0
t2.medium,ap-south-1,46.02967490065481,60.77638078089407,182.21791845120026,700.535211425324,893.8467824595238,417.5518332686437,249.30942748756533,0
t2.micro,us-east-1,70.49306631161969,68.76727465602474,780.981894417159,490.8839407023878,484.8333352674729,683.0523024977641,207.22637247301046,0
t2.medium,eu-central-1,37.80572193911857,29.88315688259197,624.1915691994662,582.577708526371,1451.6376513173652,673.5909426238366,329.733839123035,0
